,ID,emb_2d_0,emb_2d_1,topic_id,topic_simil_score,keywords,kwrds_score,is_anomaly
1657,10.1016/j.padiff.2022.100326,13.0013075,4.7725277,53,0.73401093,"nonlinear evolution,soliton solution","0.51499176,0.4953806",False
1658,10.1016/j.aam.2022.102340,6.5462275,1.8150877,27,0.6768179,"lattice,fractal dimension","0.4495804,0.4475231",False
1659,10.1016/j.ins.2022.03.008,7.655174,5.7702174,-1,0.49832922,"factorization,regularization","0.5068369,0.42964748",True
1660,10.3934/mcrf.2021033,5.3479176,5.9166374,33,0.67273366,"insurance,optimality condition","0.42000595,0.39039302",False
1661,10.1016/j.geomphys.2022.104495,12.300348,1.5994772,5,0.49329007,"phase space,riemannian","0.45353526,0.41863734",False
1662,10.1016/j.cplett.2022.139552,8.410677,10.113727,68,0.5560409,"molecule,drug delivery","0.33791232,0.3259725",False
1663,10.1016/j.ijar.2022.03.001,8.645649,-0.2556063,14,0.7024462,"constitutive model,modal logic","0.42028216,0.3664203",False
1664,10.3934/mcrf.2021027,9.488685,5.981238,44,0.58026206,"feedback stabilization,stabilization","0.44683504,0.4325795",False
1665,10.1016/j.difgeo.2022.101871,11.097133,2.566409,-1,0.5555117,"pseudodifferential operator,laplacian operator","0.40921965,0.3878005",True
1666,10.3934/mcrf.2021028,10.032068,4.9753523,-1,0.4552872,"optimal control,approximate controllability","0.6065691,0.5695512",True
1667,10.1016/j.cjph.2021.12.010,6.3166876,7.4313135,17,0.50147116,"neural,bayesian network","0.32548112,0.29769343",False
1668,10.1016/j.ijnonlinmec.2022.103990,9.745323,8.885517,87,0.50783086,"shear deformation,shear stress","0.4731903,0.4563675",False
1669,10.3934/mcrf.2021030,12.432698,4.8371143,-1,0.545429,"boussinesq equation,wave solution","0.6038072,0.4468781",True
1670,10.1016/j.jviromet.2022.114524,5.3260922,8.0652895,19,0.43478525,"coronavirus disease,sars cov","0.41304186,0.4016079",False
1671,10.1016/j.jssc.2022.123025,8.917701,10.403862,85,0.68644065,"structural electronic,semiconductor","0.41741186,0.37255317",False
1672,10.1007/s40993-022-00321-0,9.291438,0.9469261,-1,0.49088246,"elliptic curve,elliptic","0.41644466,0.39528972",True
1673,10.1016/j.ijmultiphaseflow.2022.104035,10.414544,8.898879,66,0.59755874,"turbulent flow,nanofluid flow","0.50276387,0.5013129",False
1674,10.3934/mcrf.2021023,11.517002,1.7975465,32,0.5833119,"riemannian manifold,riemannian","0.5245241,0.5105129",False
1675,10.1016/j.mechmachtheory.2022.104795,8.731584,6.923053,-1,0.3355735,"kinematic,rotation","0.3757745,0.33041805",True
1676,10.1016/j.geomphys.2022.104498,11.481861,1.8390105,32,0.6479472,"kenmotsu manifold,invariant manifold","0.6416284,0.5448054",False
1677,10.1016/j.rser.2022.112250,7.1682205,6.8023376,-1,0.401972,"reliability analysis,reliability","0.5603923,0.4932587",True
1678,10.1016/j.aam.2022.102329,8.611375,1.9897181,29,0.72508466,"hypergeometric series,hypergeometric function","0.5933955,0.5093362",False
1679,10.1016/j.engfailanal.2022.106168,9.205859,8.2030945,-1,0.48565692,"collision,impact","0.39018443,0.38145757",True
1680,10.1007/s11249-022-01582-7,9.240883,8.896593,87,0.37264094,"skin friction,mechanical behavior","0.4347443,0.42586443",False
1681,10.1007/s11249-022-01579-2,9.019015,9.4534235,-1,0.42902255,"stainless steel,cosine","0.34888068,0.3365712",True
1682,10.1016/j.triboint.2021.107425,9.197729,8.724632,87,0.5200849,"friction coefficient,frictional contact","0.5490258,0.5483432",False
1683,10.1016/j.ijnonlinmec.2022.103998,1.0032183,7.572966,-1,0.31141776,"physics,mathematics and science","0.43328094,0.39831707",True
1684,10.1016/j.ijnonlinmec.2022.103994,10.847659,4.8951797,-1,0.50375694,"quasi periodic,periodic orbit","0.45853856,0.3876275",True
1685,10.1007/s00020-022-02691-7,11.84337,5.2897496,-1,0.48672217,"neumann boundary,boundary condition","0.5533841,0.4551319",True
1686,10.1016/j.rico.2022.100101,6.1003013,8.708073,20,0.50089264,"tumor cell,kdv equation","0.30460978,0.2969668",False
1687,10.1016/j.padiff.2022.100314,12.887817,4.985651,53,0.7687272,"solitary wave,soliton solution","0.59632635,0.5416225",False
1688,10.1007/s11868-022-00445-y,10.61563,3.1197462,-1,0.6408677,"pseudodifferential operator,integral operator","0.437999,0.4259362",True
1689,10.1007/s00037-022-00220-x,7.889494,3.17938,11,0.61229044,"expansion,expand","0.38118833,0.37262127",False
1690,10.1016/j.compbiolchem.2022.107663,7.2415414,9.108192,-1,0.36412424,"molecular dynamic,molecule","0.42006803,0.38154185",True
1691,10.1007/s12043-022-02300-7,11.001588,9.559866,74,0.8394258,"heat transport,heat transfer","0.45165995,0.43142572",False
1692,10.1016/j.ijnonlinmec.2022.103988,9.228573,9.075257,87,0.5976672,"piezoelectric,cantilever beam","0.4834289,0.36592704",False
1693,10.1007/s12044-022-00663-w,9.9103985,2.0938697,36,0.68962866,"banach algebra,operator act","0.4345166,0.4157145",False
1694,10.1016/j.ymssp.2022.109016,9.088898,7.7667274,80,0.554971,"induced vibration,vibration","0.39271605,0.3863108",False
1695,10.22108/ijgt.2021.126329.1659,9.138826,0.47440666,43,0.7326522,"subgroup,groups","0.40846777,0.34987244",False
1696,10.1016/j.edurev.2022.100449,2.5124729,7.691213,4,0.5661744,"self concept,learn disability","0.43310255,0.41493782",False
1697,10.1016/j.jcp.2022.111120,7.456048,6.336622,77,0.5401581,"clustering,cluster","0.40037757,0.3728184",False
1698,10.1007/s00020-022-02687-3,9.927629,2.0806265,36,0.50052774,"nonlinearity,banach algebra","0.39628935,0.38402086",False
1699,10.1016/j.jcp.2022.111085,11.169268,6.3189054,73,0.63395965,"fractional diffusion,fractional advection","0.4853453,0.47957242",False
1700,10.1016/j.padiff.2022.100322,10.735449,9.918592,75,0.75272334,"hybrid nanofluid,nanofluid flow","0.5243652,0.51737225",False
1701,10.1016/j.rinam.2022.100254,10.275638,6.3099236,78,0.67349875,"numerical integration,singular integral","0.49843132,0.45019737",False
1702,10.1016/j.spa.2022.02.011,8.839729,4.3604794,-1,0.45691255,"randomly assign,optimality","0.50006235,0.4119643",True
1703,10.1016/j.iree.2022.100239,2.6137953,7.3139005,4,0.6379021,"student perception,gender gap","0.47065017,0.45926267",False
1704,10.1007/s42519-022-00246-y,5.734565,6.9627757,51,0.5851863,"bayesian inference,statistical inference","0.4193866,0.41718346",False
1705,10.1016/j.jlamp.2022.100760,8.576955,-0.19523115,14,0.69341207,"higher order,formal power","0.4414435,0.428674",False
1706,10.1016/j.ijnonlinmec.2022.103996,9.376011,7.8919225,80,0.6464465,"timoshenko beam,bernoulli beam","0.52016973,0.41176897",False
1707,10.1016/j.ijheatfluidflow.2022.108972,10.7867565,9.450392,-1,0.59600353,"heat transfer,heat flux","0.45881552,0.42256778",True
1708,10.1007/s00373-022-02464-4,5.8072224,1.5377736,23,0.66274977,"cayley graph,chromatic index","0.43205667,0.39908794",False
1709,10.1007/s11784-021-00925-6,10.632014,5.2302637,-1,0.5403649,"neutral delay,delay differential","0.54100156,0.509738",True
1710,10.1007/s10092-022-00461-w,9.333164,5.419595,47,0.782364,"toeplitz matrix,iterative method","0.4115832,0.3970881",False
1711,10.1007/s00373-022-02468-0,6.2713337,1.8785629,27,0.80132246,"graphs,induced subgraph","0.49017933,0.48979527",False
1712,10.1007/s00373-022-02463-5,5.86377,1.5392855,23,0.7383597,"chromatic number,chromatic","0.6052225,0.54563737",False
1713,10.1007/s00373-022-02467-1,6.328119,1.7471398,27,0.778262,"vertex disjoint,clique number","0.5203364,0.5144678",False
1714,10.1007/s00373-021-02454-y,6.3371773,1.7027799,27,0.77669084,"extremal graph,free graph","0.54446906,0.4674008",False
1715,10.1007/s00373-021-02428-0,5.845118,1.5436355,23,0.6615244,"chromatic number,chromatic","0.62391025,0.5020656",False
1716,10.1007/s00373-022-02477-z,5.806713,1.5357856,23,0.792166,"rainbow triangle,edge coloring","0.5207381,0.47965685",False
1717,10.1007/s12044-022-00654-x,9.907236,2.0971515,36,0.65914416,"invariant subspace,hilbert space","0.56010765,0.39678",False
1718,10.1007/s00373-022-02476-0,6.27596,1.6131027,27,0.7422514,"regular graph,free graph","0.5199411,0.4534273",False
1719,10.1007/s11040-022-09421-w,11.682958,0.530643,5,0.5097417,"topological index,topological entropy","0.40598005,0.40114367",False
1720,10.1007/s00373-022-02480-4,5.7687416,1.502145,23,0.78179634,"planar graph,free graph","0.54555,0.46686104",False
1721,10.1007/s00373-022-02466-2,6.283705,1.708057,27,0.6678751,"cubic graph,bipartite graph","0.6001069,0.45272768",False
1722,10.1007/s00373-022-02461-7,6.67313,1.9572126,28,0.7125474,"bipartite graph,adjacency matrix","0.59915334,0.50518155",False
1723,10.1007/s13370-021-00936-z,10.63846,5.259619,-1,0.5270902,"neutral delay,delay differential","0.55717313,0.49528372",True
1724,10.1007/s42519-022-00245-z,6.140606,6.630199,51,0.5777744,"likelihood estimation,mixture","0.36590636,0.3402995",False
1725,10.1007/s12046-022-01815-4,9.809746,4.511496,-1,0.5014034,"convex optimization,interval valued","0.5071213,0.48135084",True
1726,10.1007/s10092-022-00458-5,10.128012,6.45356,-1,0.52353287,"hamiltonian system,galerkin method","0.35951334,0.35144973",True
1727,10.1007/s00373-022-02460-8,6.42358,1.7630633,27,0.7483674,"cayley graph,free graph","0.56609833,0.40895396",False
1728,10.1007/s13370-022-00966-1,6.9989667,1.3032192,15,0.7291628,"cayley graph,unital algebra","0.46894482,0.46472424",False
1729,10.1007/s12044-022-00657-8,10.750751,0.7090787,31,0.5281872,"hilbert scheme,discrete scheme","0.5292052,0.3632215",False
1730,10.1007/s10092-022-00460-x,8.558243,5.238253,-1,0.59172523,"unconstrained optimization,gradient descent","0.43534034,0.43467635",True
1731,10.1007/s13370-021-00944-z,11.704482,2.0025103,32,0.7023586,"ricci soliton,ricci curvature","0.675409,0.62034357",False
1732,10.1007/s00373-021-02443-1,8.116053,1.5233879,-1,0.617037,"cyclic,young modulus","0.42449963,0.37420833",True
1733,10.1007/s13370-022-00965-2,11.405486,5.682289,-1,0.35867035,"neutral delay,exponential stability","0.47312802,0.42603308",True
1734,10.1007/s00373-022-02456-4,6.3124394,1.8563032,27,0.6439564,"uniform hypergraphs,every vertex","0.42759287,0.4105453",False
1735,10.1007/s11040-022-09422-9,10.811184,3.0683577,-1,0.58135617,"pseudodifferential operator,schrodinger operator","0.46618152,0.41883075",True
1736,10.1016/j.chphi.2022.100064,8.31886,9.961576,68,0.67409813,"wastewater treatment,nanoparticles","0.40847504,0.40748143",False
1737,10.1016/j.snb.2022.131682,9.552716,7.9697495,-1,0.38261402,"vibration,timoshenko beam","0.3884238,0.332033",True
1738,10.1016/j.spl.2022.109432,5.9540253,2.6368906,-1,0.42162126,"nash equilibrium,game theory","0.3544825,0.35186332",True
1739,10.1093/gji/ggab535,8.200884,7.5768356,-1,0.43092224,"scatter amplitude,acoustic wave","0.34540462,0.34371018",True
1740,10.1016/j.padiff.2022.100320,12.911743,4.846069,53,0.7117873,"wave solution,boussinesq equation","0.48069507,0.47005945",False
1741,10.1016/j.physd.2022.133208,11.00172,4.7453136,-1,0.573879,"harmonic oscillator,oscillation","0.4570281,0.44697964",True
1742,10.1016/j.na.2022.112849,11.669298,4.455104,-1,0.5921318,"dirichlet neumann,variational principle","0.3769331,0.36941308",True
1743,10.1093/gji/ggac032,9.6893425,7.778683,-1,0.6299319,"displacement field,wave solution","0.3863176,0.38205853",True
1744,10.1016/j.jenvman.2022.114868,4.3622117,6.5775075,10,0.62008023,"transportation,mobility","0.40877008,0.38705134",False
1745,10.1016/j.ecolmodel.2022.109948,6.7145004,7.3449855,-1,0.4069962,"forecasting,time varying","0.35106918,0.35100514",True
1746,10.1016/j.jobe.2022.104097,8.841758,8.201328,-1,0.64839804,"shear stress,shear modulus","0.44381768,0.41788858",True
1747,10.1016/j.childyouth.2022.106449,2.6747365,7.602647,-1,0.48186326,"socio demographic,adolescent","0.36836675,0.34204724",True
1748,10.1016/j.disc.2022.112854,7.8440495,1.5220584,-1,0.46976566,"primal dual,dual","0.45792642,0.4411924",True
1749,10.1016/j.commatsci.2022.111345,9.338699,10.22702,-1,0.5282442,"metallic glass,crystal plasticity","0.46189386,0.3817355",True
1750,10.1016/j.na.2022.112824,12.297736,5.281775,-1,0.4951452,"boltzmann equation,boltzmann","0.56209296,0.5297924",True
1751,10.1016/j.flowmeasinst.2022.102145,10.448433,8.663399,-1,0.42856878,"flow rate,fluid flow","0.5706502,0.47790143",True
1752,10.1016/j.triboint.2022.107527,9.045626,9.417621,-1,0.38117212,"graphene,friction coefficient","0.4814909,0.35901058",True
1753,10.1016/j.msksp.2022.102542,4.2588754,7.908598,0,0.6779282,"knee,pain","0.45670554,0.2449559",False
1754,10.1016/j.petrol.2022.110305,10.689666,9.896924,75,0.51051044,"mixed convection,nanofluid flow","0.39544454,0.35733816",False
1755,10.1016/j.apm.2022.02.024,6.5516624,5.0516257,70,0.55142665,"aerial vehicle,unmanned aerial","0.46587098,0.43998784",False
1756,10.1007/s12346-022-00571-4,10.704406,5.239047,72,0.52488184,"differential equations,differential equationsin","0.44223273,0.42597222",False
1757,10.1016/j.compgeo.2022.104695,9.511963,8.934237,87,0.6854775,"shear stress,coarse mesh","0.42979652,0.40945056",False
1758,10.1016/j.apm.2022.02.011,6.518686,5.8958545,-1,0.4803702,"objective optimization,multi objective","0.48090506,0.42437175",True
1759,10.1016/j.padiff.2022.100310,10.689075,6.6389537,-1,0.62358534,"numerical scheme,numerical simulation","0.44010967,0.43441296",True
1760,10.1016/j.apm.2022.01.026,10.468963,9.228812,-1,0.4304158,"heat transport,heat transfer","0.4538895,0.43576446",True
1761,10.1016/j.apm.2022.01.023,7.193778,7.218088,60,0.6559558,"forecasting,forecast","0.40313867,0.39260346",False
1762,10.1016/j.jmathb.2022.100946,1.2497293,7.658762,-1,0.57383597,"student thinking,student think","0.431023,0.42702407",True
1763,10.1016/j.spa.2022.02.008,6.4377985,8.773519,-1,0.53589886,"dynamics,nonlinear evolution","0.41157332,0.40642917",True
1764,10.1016/j.expthermflusci.2022.110619,10.764197,8.769899,-1,0.57501173,"turbulent flow,turbulent","0.5422958,0.47724783",True
1765,10.1007/s40687-022-00315-5,8.848829,4.7194214,-1,0.46260962,"gradient descent,regularization","0.47164533,0.46626243",True
1766,10.1007/s40993-022-00318-9,9.391704,0.39173052,43,0.7537276,"elementary abelian,galois group","0.39472216,0.38343447",False
1767,10.1016/j.jmathb.2022.100945,1.1940702,7.812911,8,0.7148466,"mathematics learn,learning activity","0.47822896,0.47590274",False
1768,10.1016/j.jhydrol.2022.127696,7.683632,7.997757,-1,0.46484596,"multiphase flow,hydrodynamics","0.43472463,0.42097208",True
1769,10.1016/j.jfa.2022.109438,11.486998,3.6956954,57,0.6491535,"asymptotic symmetry,fractional laplacian","0.46498817,0.4353947",False
1770,10.1016/j.msksp.2022.102535,4.1676693,7.9225245,0,0.67207754,"neck torsion,neck pain","0.48333767,0.44625852",False
1771,10.1007/s13538-022-01067-x,12.286178,1.6733192,5,0.41005173,"quantum physic,quantum mechanic","0.5015193,0.46815884",False
1772,10.1016/j.neucom.2022.03.005,7.0071926,6.3782415,76,0.52472866,"fault diagnosis,fault detection","0.4060651,0.36663496",False
1773,10.1016/j.apnum.2022.02.012,10.320016,6.4648643,78,0.6404351,"hermite interpolation,spectral collocation","0.45542192,0.43976796",False
1774,10.1016/j.jfa.2022.109444,10.177165,1.1012468,-1,0.61092734,"group action,invariant subspace","0.3929366,0.39199635",True
1775,10.1016/j.compstruc.2022.106774,7.852654,6.8478746,61,0.6055552,"deep neural,neural networks","0.4476006,0.42101422",False
1776,10.1016/j.ijpvp.2022.104638,9.740844,7.797578,-1,0.46521282,"optimization algorithm,pressure gradient","0.37774333,0.3748281",True
1777,10.1016/j.ijnonlinmec.2022.103980,10.499134,8.455109,-1,0.46458015,"rigid body,newtonian fluid","0.43947503,0.4066321",True
1778,10.1016/j.apm.2022.02.023,10.507245,7.694537,82,0.64983094,"numerical scheme,computational fluid","0.39733166,0.39133325",False
1779,10.1016/j.jfa.2022.109441,9.973646,2.9859846,37,0.55101347,"dirichlet functions,convex body","0.3563918,0.35602",False
1780,10.1016/j.apm.2022.02.009,6.2315025,5.6275735,-1,0.56067216,"linear programming,energy storage","0.33963564,0.30098808",True
1781,10.1016/j.jssc.2022.123007,8.945271,10.344836,85,0.5692637,"structural electronic,density functional","0.45890868,0.33916318",False
1782,10.1016/j.padiff.2022.100306,10.308914,0.013912246,40,0.681427,"lie algebra,affine algebra","0.56945777,0.48013085",False
1783,10.1016/j.edurev.2022.100448,1.5036287,7.158461,7,0.84439486,"mathematics education,mathematics learn","0.5060565,0.49604172",False
1784,10.1016/j.jfa.2022.109443,9.922336,1.43638,-1,0.6044429,"noncommutative,symmetry algebra","0.5203702,0.4550473",True
1785,10.1016/j.physd.2022.133204,13.25829,4.847426,53,0.7261884,"soliton solution,soliton","0.5317527,0.4959643",False
1786,10.1016/j.petrol.2022.110378,10.392769,8.297344,-1,0.50732267,"computational fluid,viscoelastic fluid","0.42688018,0.40317374",True
1787,10.1016/j.jcp.2022.111086,10.462769,7.474515,82,0.6578543,"galerkin method,discontinuous galerkin","0.38494128,0.3724988",False
1788,10.1016/j.padiff.2022.100288,12.555575,4.998052,-1,0.6433295,"wave solution,kdv equation","0.5178478,0.4611717",True
1789,10.1016/j.padiff.2022.100268,12.426912,4.979923,-1,0.66285753,"wave solution,nonlinear schrodinger","0.59383166,0.4566909",True
1790,10.1016/j.padiff.2021.100234,10.491928,9.844004,-1,0.545818,"carbon nanotube,nanofluid flow","0.46744007,0.41093498",True
1791,10.1016/j.padiff.2022.100266,10.870235,9.348981,-1,0.6813865,"heat conduction,heat transport","0.45030886,0.43932697",True
1792,10.20961/stjssa.v19i1.56600,7.629646,7.7024646,-1,0.56328833,"precipitation,flood","0.337115,0.31780955",True
1793,10.1016/j.padiff.2022.100276,13.044657,4.8606305,53,0.71027255,"boussinesq equation,soliton solution","0.57652223,0.55033565",False
1794,10.1016/j.padiff.2021.100237,12.861124,5.034806,53,0.750334,"wave solution,soliton solution","0.53486913,0.5055481",False
1795,10.1016/j.padiff.2021.100202,10.427532,9.079558,66,0.6020075,"fluid velocity,computational fluid","0.35548124,0.35160723",False
1796,10.1016/j.padiff.2021.100242,12.969342,4.585616,53,0.57536364,"nonlinear schrodinger,schrodinger operator","0.45143515,0.42647243",False
1797,10.1016/j.padiff.2022.100274,13.025257,4.7386007,53,0.6692902,"nonlinear evolution,nonlinear","0.4609559,0.45920333",False
1798,10.1016/j.padiff.2022.100260,13.059628,4.544214,53,0.6314298,"soliton solution,soliton","0.5990295,0.494636",False
